Team,Player,Goals,URL
Kenya Police,Moses Cheplait,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Richard Birir,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Robert Masiro,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
USIU – A,Lynn Mwangi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Nevile Mulupi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
Kenya Police,Victor Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Victor Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
USIU – A,Adrianne Owuor Ngare,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Andrew Memo Madisi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Benardicto Cheruiyot,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Brayan Kiplimo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Brian Kipkorir,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Felix Kiptoch Nakitari,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Happy Cheroben Psirmoi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
Kenya Police,Kelvin Rono,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Amira Sailors Hockey Club,Lina Anzala,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Linah Anzala,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Linda Ayodi,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Linet Lusinde,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
USIU – A,Willsmith Ochillo Ngare,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Wycliffe Wangila Wanyonyi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
Greensharks,Abraham Mumo Muteti,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Alexander Muge,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Alexander Silita,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Benon Papa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
USIU – A,Hillary Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Hillary Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Ian Mwaliki,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,James Muthii Mwangi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Jamleck Macharia,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,JudeThedius Ong’ondo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Justine Ng’etich Kiplimo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Juthedius Ong’ondo Odinde,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Lawrence Okubasu,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Lintone Nayombe,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
Amira Sailors Hockey Club,Beryl Atieno,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Brenda Omaido,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Bridie Naliaka,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Carol Njoki,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Cynthia Kiiru,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Cynthia Walucho,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Daisy Odera,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Dominic Lotte,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Elizabeth Ngombo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Espirancer Wanjiku,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Strathmore University Ladies,Jacinta Opondo,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
USIU – A,Samson Sananka Ratia,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Samuel Masinde,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Samuel Mboche Mbugua,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Samuel Silong Kamaru,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Victor Chidi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
Greensharks,Leonard Marwa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Malcomex Onyango,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Mathew Kiplangat Kipsang,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Bisonga Nimrod Pius,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Brown Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Byron Oyigo,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Chris Wokila,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Christopher Dennis Okila,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Cyprian Mukhokho,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Derrick Omenda,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Derrick Uguli,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Edwin Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Elvis Young Adala,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
USIU – A,Owens Odando Omukubi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
USIU – A,Polycarp Otieno Shikundi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a/
Strathmore University Ladies,Wendy Awino,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Greensharks,Vincent Echesa Nyongesa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Impala,Abu Musee,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Ammon Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Greensharks,Eugine Onyango,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Felix Shikhuyu Abdalla,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Geoffrey Mbugua,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Ian Oyale,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,John Reagan,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,John Wachira,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,John Waraga,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Jonah Swara,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Joshua Okoth,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Kennedy Juma,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Keverenge David,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Kevin Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Leon Akifuma Magomere,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Impala,Eliud Wasike,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Emmanuel Matala,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Evanson Kamau,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,George Onyango,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Ian Mbugua,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,James Ogutu,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Greensharks,Michael Wasike,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Moses Ayub Obera,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Obare Joseph Otora,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Rioba Murwa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Rodney Mwale,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Samuel Mucheke,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Stephene Wokila,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Thomas Mucheni,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Victor Ogola Osiche,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Greensharks,Vincent Echesa,0,https://www.kenyahockeyunion.org/joomsport_team/greensharks/
Parkroad Tigers,Brovine Okoth,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Elistone Tangaza,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Gilbert Langat,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Ivan Isadia,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Kannah Mbogo,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Parkroad Tigers,Nicholas Mboya,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-tigers/
Impala,Benedict Kuloba,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Brian Masinde,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Brian Mutinda,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Bryan Lumumba,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Clinton Wako,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Dantone Keletwa,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Dismas Kimutai,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Dismus Kimutai,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Edison Safari,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Eliud Milimo,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Strathmore University Ladies,Jeriah Onsare,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Maureen Ongoche,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Melvin Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Molvine Maloba,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Nancy Oduori,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Naomi Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Nicole Joy,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Racheal Khamala,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Rita Atieno,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Sandra Auma,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Lakers Hockey Club,Melisa Otengo,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Impala,Leon Chege,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Levis Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Lewis Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Richard Abudi,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Wayne Getugi,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Parkroad Badgers,Allan Kasekwa,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
UON Men,Alvin Job,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Amos Shikumu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Brian Mumo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Brian Simotwo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Brian Simowto,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,David Mutinda,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Elestone Yoya,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Emmanuel Walukano,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,George Jauga,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Gideon P Kemoi,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Hillary Bakasa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Isaac Wamalwa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Jeff Olambo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
Impala,Jerry Wafula,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Impala,Joseph Ambanya,0,https://www.kenyahockeyunion.org/joomsport_team/impala/
Parkroad Badgers,Edwin Eshapata,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Emmanuel Rutto,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Euler Nayombe,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Godwin Ng’arang’ara,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Henry Lumwanje,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Ian Langat,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
UON Men,John Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Kennedy Oluoch,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Neville Webwe,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Noah Silot,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Seith Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Simon Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
UON Men,Wilson Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-men/
Parkroad Badgers,Abiud Nyukuri,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Abraham Ketiir,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Allan Agesa,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Parkroad Badgers,Cyril Monday,0,https://www.kenyahockeyunion.org/joomsport_team/parkroad-badgers/
Lakers Hockey Club,Millicent Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
